1.0,0.9195979781369676
2.0,2.031541176461908
3.0,3.0331700581465677
4.0,4.012477585208363
5.0,5.027155332626523
6.0,6.0332227371802585
7.0,7.050766117025094
8.0,8.037577409387392
9.0,9.03152590275812
10.0,10.006075419122396
11.0,11.017230278498351
12.0,12.062730617897778
13.0,13.023682418790518
14.0,14.032474823739102
15.0,15.024324432601109
16.0,16.020371837781415
17.0,17.020560677266356
18.0,18.016235238293802
19.0,19.004952865106407
20.0,20.03617255459634
21.0,21.012514335799718
22.0,22.01550384566417
23.0,23.020119927668908
24.0,24.04698944599514
25.0,25.010123225590707
26.0,26.076106236071624
27.0,27.036777545989434
28.0,28.01072148696674
29.0,29.009518418096093
30.0,30.000830828546672
31.0,31.00078451169291
32.0,32.013468848436474
33.0,33.00590173179033
34.0,34.01097331604592
35.0,35.005045410915166
36.0,36.067966975168154
37.0,37.06634674870109
38.0,38.04429093139216
39.0,39.01914285707806
40.0,40.060887819316044
41.0,41.006492238892314
42.0,42.011058108324846
43.0,43.013941383355544
44.0,44.0110463228962
45.0,45.01981899119672
46.0,46.05379134513151
47.0,47.008260379453375
48.0,48.029163359992765
49.0,49.007768445196255
50.0,50.04988154331388
51.0,51.016482627337254
52.0,52.07745180170545
53.0,53.02666772320573
54.0,54.06331139065903
55.0,55.00963240422483
56.0,56.01096411708961
57.0,57.00866507643494
58.0,58.00225508413304
59.0,59.00145284299841
1.0,0.9313189898215606
2.0,2.06623372209905
3.0,3.0179064225508045
4.0,4.001510342587262
5.0,5.016181918042469
6.0,6.007830466441572
7.0,7.0208684884626384
8.0,8.022146265933353
9.0,9.0468226269836
10.0,10.057808128285439
11.0,11.029197455945564
12.0,12.014927087662333
13.0,13.026591364762737
14.0,14.073742839169874
15.0,15.03667252223717
16.0,16.056319245868227
17.0,17.03432698461248
18.0,18.03742210251512
19.0,19.0008642077605
20.0,20.004302239324836
21.0,21.068794430866493
22.0,22.011501014020276
23.0,23.007240857119488
24.0,24.07856646577919
25.0,25.055079506053723
26.0,26.041998091782265
27.0,27.042034471267797
28.0,28.01173168266994
29.0,29.01268840900695
30.0,30.017519793665862
31.0,31.05585738628476
32.0,32.00343417186556
33.0,33.03062027155024
34.0,34.092286250990796
35.0,35.042517066882105
36.0,36.06417052921934
37.0,37.046564135091266
38.0,38.00022925027942
39.0,39.051463574216704
40.0,40.01177570418601
41.0,41.09248653728181
42.0,42.04764610814508
43.0,43.029385368769866
44.0,44.01157694261724
45.0,45.07145861741211
46.0,46.06132396582787
47.0,47.09184297145269
48.0,48.01103313041054
49.0,49.01022950816865
50.0,50.08510729601233
51.0,51.02178406043315
52.0,52.04039714906161
53.0,53.02096438699732
54.0,54.002392405781706
55.0,55.050849985007936
56.0,56.00894403742441
57.0,57.00832102402711
58.0,58.01307520528896
59.0,59.02829181266667
1.0,0.9700467374220368
2.0,2.02708507350188
3.0,3.1143595029586897
4.0,4.036609037318034
5.0,5.038744191085502
6.0,6.067415354963692
7.0,7.055647787917668
8.0,8.06751649236536
9.0,9.04163581710616
10.0,10.026903802970493
11.0,11.049871789295743
12.0,12.04022062608556
13.0,13.054776414840608
14.0,14.023467925116407
15.0,15.049575667319896
16.0,16.085768448285965
17.0,17.004380879789558
18.0,18.005424762262372
19.0,19.041959955824215
20.0,20.253770219102307
21.0,21.044975494463724
22.0,22.0865521764047
23.0,23.0745426637239
24.0,24.0300562592623
25.0,25.044408971833874
26.0,26.005396027657344
27.0,27.008051921072425
28.0,28.015597222307093
29.0,29.05170696786325
30.0,30.006909317369264
31.0,31.062779461075728
32.0,32.01081407493107
33.0,33.0297150116838
34.0,34.0210977083316
35.0,35.04407244184947
36.0,36.014945802963425
37.0,37.07551665097135
38.0,38.00814834478007
39.0,39.01837606067155
40.0,40.03560153968388
41.0,41.02143155359565
42.0,42.04602136594581
43.0,43.06492985158112
44.0,44.15795982120093
45.0,45.06111299599876
46.0,46.02583603837978
47.0,47.05300144420565
48.0,48.055120748397435
49.0,49.02008137457972
50.0,50.0656540645295
51.0,51.03059288458224
52.0,52.062843117938336
53.0,53.00734110009762
54.0,54.06823826779903
55.0,55.047614430662044
56.0,56.09087401071242
57.0,57.02119672444302
58.0,58.05404907777503
59.0,59.01573063538815
1.0,1.021275174331568
2.0,2.0279862852204245
3.0,3.0430469943663407
4.0,4.057671298047863
5.0,5.049137721010525
6.0,6.017076953310993
7.0,7.001282989106763
8.0,8.01291992734637
9.0,9.031615281438134
10.0,10.065118930486706
11.0,11.057810761292473
12.0,12.01398747740861
13.0,13.022259685180735
14.0,14.073545202919375
15.0,15.073351898922052
16.0,16.003843829060116
17.0,17.038204735291576
18.0,18.068366495462996
19.0,19.033697037423735
20.0,20.013181112844762
21.0,21.091514201564625
22.0,22.077377225191057
23.0,23.030598738762396
24.0,24.020896195518684
25.0,25.10976414055441
26.0,26.070573829750476
27.0,27.06997909292651
28.0,28.004910809713547
29.0,29.099992894760792
30.0,30.046472384851842
31.0,31.041093168945523
32.0,32.01047155024666
33.0,33.09479619012575
34.0,34.01650209711628
35.0,35.02147175987543
36.0,36.09849136364159
37.0,37.031295563167696
38.0,38.09933528280545
39.0,39.03189349494872
40.0,40.020334371477304
41.0,41.010514975576434
42.0,42.09576175292837
43.0,43.007717465186175
44.0,44.0334104974512
45.0,45.00552773969319
46.0,46.04215503576262
47.0,47.005338697775365
48.0,48.039397350805324
49.0,49.059254882395024
50.0,50.055426761756465
51.0,51.04424792144663
52.0,52.06031475076538
53.0,53.0309476265815
54.0,54.0520824292018
55.0,55.03892412872574
56.0,56.01169006065011
57.0,57.026435652581
58.0,58.038370442836865
59.0,59.035049252283216
1.0,0.9401917445399011
2.0,2.0690931946509035
3.0,3.061607523776983
4.0,4.052321995046416
5.0,5.070609849331321
6.0,6.08064964670389
7.0,7.029573462381745
8.0,8.052283711191995
9.0,9.029375604232266
10.0,10.03331691741202
11.0,11.065731387201152
12.0,12.011097331080112
13.0,13.099782576882403
14.0,14.049373544303522
15.0,15.053184934128819
16.0,16.080131806261992
17.0,17.00972881383384
18.0,18.127434909879806
19.0,19.220588251788175
20.0,20.03974613339853
21.0,21.047825895959456
22.0,22.03297246295132
23.0,23.009858602326194
24.0,24.043567670640044
25.0,25.028183512887814
26.0,26.05506453623954
27.0,27.136224333675212
28.0,28.061060105367154
29.0,29.026149793943826
30.0,30.027665245965853
31.0,31.062238681907008
32.0,32.03865681523869
33.0,33.08432400079632
34.0,34.04147871387893
35.0,35.00167532278117
36.0,36.00384449765714
37.0,37.01250551267552
38.0,38.023626257628784
39.0,39.04962356283012
40.0,40.00883611841107
41.0,41.033955120581545
42.0,42.065264489101764
43.0,43.05924427065176
44.0,44.01040827548983
45.0,45.125149504446846
46.0,46.05442654983808
47.0,47.04658580942738
48.0,48.03477944610052
